QRR,TAPI,VMA,VMACD,VOSC,VSTD,CR,PSY,VR,AR,BR,WAD,MOBV,PVT,WVAD,BBI,MA,EXPMA,MACD,MTM,PRICEOSC,TRIX,BIAS,CCI,DBCD,DPO,K,D,J,RSI,SRDM,VROC,VRSI,WR,ADTM,CDP,DPTB,JDQS,JDRS,MI,MICD,RC,RCCD,SRMI,ATR,CVLT,MASS,STD,VHF,target
-1.023311043,-0.205134031,0.224933065,1.24221541,1.765925804,1.755347885,0.73025662,0.739362512,1.196031262,0.82870745,1.131158448,-0.636088473,0.740644817,-0.759917056,0.576399944,-0.792627802,-0.718724691,-0.741025115,0.666935936,0.012180136,1.678682801,1.615680422,0.703080984,0.515295794,1.380060653,0.344893478,1.034033833,1.412868212,0.416011311,0.871137219,0.301260073,1.325578087,-0.973276824,-0.885293369,1.046155855,-0.749061217,0.255645515,1.235740132,-1.515007476,0.979788073,0.872375787,0.807213815,0.141810192,1.596531907,-0.155194625,1.902408078,2.092907655,0.117484912,1.889838465,1
-0.991448248,0.005162455,0.667550244,1.583448966,1.739005132,1.69388211,0.825902872,0.739362512,1.61824475,1.02722749,1.53358813,-0.633256978,0.792910789,-0.759434181,0.505927899,-0.806972598,-0.694526225,-0.741589116,0.860846668,0.38980028,1.50882922,1.548058878,1.055504174,0.566847986,1.510614596,0.545669558,1.161275522,1.521427943,0.539240603,0.964031684,0.367687211,2.184252841,-0.619727811,-0.929918616,1.086246228,-0.723728876,0.255645515,1.235740132,-1.515007476,0.899656061,0.747826717,0.824269934,0.136027827,1.591565923,-0.177155568,4.002070617,1.925600898,0.091989659,1.787237742,-1
-0.963631523,0.133814721,1.099756597,1.874091151,1.700590955,1.757201103,0.866994435,0.109217665,1.252409368,1.29299737,1.70024038,-0.665347256,-0.129325042,-0.759540272,0.515740089,-0.814425682,-0.696922112,-0.746029119,1.044256819,1.135480565,1.363102959,1.438082979,1.335685828,0.774578947,1.641168539,0.739216384,1.316529824,1.610854583,0.737092878,0.956985621,0.859254492,2.456973778,-0.454036292,-0.92248345,1.27578742,-0.729987454,0.255645515,0.941418847,-0.939729053,0.818343157,0.593166882,0.801485094,0.130031299,1.900698451,-0.202062492,6.133006881,1.688488718,0.060288324,1.705931508,-1
-0.683946991,0.403605142,1.26447173,2.158689711,1.665559206,2.010056405,0.878260519,-0.520927182,0.934895587,1.096902161,1.238585467,-0.680920479,-0.528477505,-0.762665554,0.546372767,-0.828471877,-0.716568392,-0.752101124,1.223291727,0.99208051,1.214833362,1.285025613,1.346522928,0.927070137,1.739083997,0.757158076,1.470520503,1.655413001,0.982028002,0.790344562,1.070193756,1.571599336,-0.090212957,-0.729105003,1.392759962,-0.655182541,-0.511870514,0.941418847,-0.939729053,0.737873747,0.449456417,0.629096459,0.124141853,2.157688143,-0.249867716,6.942663828,1.360118307,0.007536631,1.694316331,-1
-0.276642695,0.618157432,1.11086637,2.35506293,1.644349661,2.229491858,1.166434252,-0.520927182,1.657288024,2.00278409,2.24608849,-0.625706325,0.768764901,-0.746959179,0.769437694,-0.848215382,-0.767600801,-0.745597119,1.473205559,1.498760703,1.065738899,1.087614331,2.803756286,1.392122118,1.836999454,1.657528713,1.766721938,1.633400865,1.572025179,2.344690761,1.491491006,1.623202755,0.32287945,-1.562114372,1.399357112,-0.642367357,-0.511870514,1.480253199,-0.939729053,0.663871131,0.301639938,0.878860467,0.118359488,2.646837605,-0.347352879,5.650103854,0.961230173,-0.04773104,2.272171352,1
1.626527092,1.792114436,0.891204446,2.418596428,1.602406811,2.361301897,1.428063228,0.109217665,2.847472824,2.317294838,3.101906825,-0.620987166,0.425942365,-0.745259585,0.643061384,-0.89464188,-0.844508799,-0.803041165,1.328472549,1.766440805,0.892746247,0.829125524,3.282589116,2.025587604,1.575891568,1.953862377,1.659651921,1.429474795,1.592534418,2.518637011,2.61920228,4.60350919,2.862134962,-1.636490972,1.353177063,-0.729391399,-0.511870514,0.941418847,-0.835571929,0.543251366,0.183934224,0.822213207,0.112791284,2.600902249,-0.423011007,4.933335132,0.611784055,-0.210514879,2.195704774,1
3.655630782,2.015075827,0.499787641,1.808917829,1.421334444,1.820215908,1.521167861,0.109217665,1.957842505,1.703618255,2.661714581,-0.684695805,-0.159929566,-0.77867455,0.296506526,-0.961026875,-0.922375151,-0.89522524,0.934350736,1.546560722,0.668909793,0.588632774,2.537542837,2.483172919,1.086314281,1.480083405,1.45072838,1.18536496,1.462860629,2.362024739,1.6285434,6.580006415,3.377536456,-1.23973027,1.272488845,-0.876318977,0.255645515,0.941418847,-0.835571929,0.396820658,0.123712696,0.479790393,0.10722308,2.021123572,-0.581692214,3.873061826,0.235521928,-0.458254941,1.567517323,1
3.361110663,0.849831984,0.016162802,0.909012477,1.062718384,0.527152941,0.62214695,-0.520927182,0.979799845,1.468795513,1.718425095,-0.719145662,0.731507379,-0.804418201,0.16941671,-1.011024643,-0.986105766,-0.9704773,0.590281694,1.111580556,0.4924802,0.419033579,2.033087136,2.150934484,0.792567909,1.165216564,1.395091963,0.939748834,1.627600502,2.186733231,0.879728388,3.258652767,2.763579791,-1.971183891,0.986527769,-1.002980681,1.022624445,0.647097563,-0.939729053,0.281093163,0.088127247,0.278313272,0.101654876,1.335817727,-0.711850976,3.200480929,-0.05522227,-0.653159445,0.932554353,1
0.057326598,-0.3266528,-0.326806979,0.367458204,0.70894722,-0.281271426,0.447161782,-0.520927182,0.401026999,0.45765145,0.765188076,-0.796067945,-0.392862729,-0.841746743,-0.139836363,-1.045542929,-1.046482137,-1.039573356,0.243937526,0.289420242,0.370652129,0.313965696,0.479798454,1.442115161,0.498821536,0.266028896,0.836469008,0.603418778,0.931780366,1.098303855,0.46317824,0.628719102,0.50493157,-0.775678998,1.038543759,-1.003278709,1.022624445,0.647097563,-0.939729053,0.192132572,0.071703194,-0.111910479,0.095872511,0.377382741,-0.83518042,1.374708566,-0.296650152,-0.824916943,-0.627750995,-1
0.23855678,-0.356747813,-0.407028467,0.343893045,0.607489395,-0.274945284,0.240976446,-0.520927182,0.622564149,0.616423435,0.269595762,-0.772472153,-0.346289124,-0.841448128,-0.079149541,-1.054990668,-1.064930473,-1.049017364,0.22486147,0.303760247,0.344783426,0.276519357,0.594170738,1.991647097,0.498821536,0.331157896,0.775157861,0.421253797,1.015673762,1.228170857,0.226662752,0.203985384,0.398553614,-1.067624164,1.216159334,-1.013411645,1.022624445,0.941418847,-0.497578612,0.172788423,0.055279141,-0.003458337,0.090090145,0.557399675,-0.859149986,1.014952222,-0.397754886,-0.839258023,-0.776812424,-1
3.099970616,0.026515009,-0.480266294,0.323730775,0.532011014,-0.280679647,0.247412657,-0.520927182,0.803893876,0.588077758,0.370540891,-0.757842761,0.301716863,-0.841023641,-0.058231135,-1.071258456,-1.080743332,-1.065577377,0.156082664,0.169920196,0.309085075,0.241981471,0.73637506,2.409218092,0.466183051,0.414820073,0.493541314,0.183388122,0.740266506,1.403771112,0.095972121,0.332388035,2.753705547,-1.222519303,1.120246923,-1.071825043,1.022624445,1.235740132,-0.939729053,0.149676664,0.048435785,-0.046611961,0.084093618,0.60333503,-0.83143099,0.715508243,-0.462993208,-0.866598327,-1.199798428,1
2.544816208,-0.217719648,-0.610494162,0.073924297,0.398300131,-0.600273826,0.074913368,-0.520927182,0.174716567,0.266408086,-0.270357317,-0.788045375,0.512760689,-0.846873491,-0.097353219,-1.084635785,-1.097754135,-1.0940174,0.00767445,0.040860147,0.296047615,0.220895183,0.264482845,0.677450711,0.270352136,0.160284637,-0.029515066,-0.010923328,-0.044312076,0.802518043,-0.221760797,-0.216760158,2.175211037,-1.145702315,1.061126311,-1.119807477,1.022624445,0.941418847,-0.365140414,0.132638068,0.058016483,-0.157719712,0.078311253,0.289236518,-0.892627034,-0.233419927,-0.49756072,-0.909957032,-0.986853529,1
-0.61853554,-0.688313152,-0.672134584,-0.107224705,0.412441078,-0.861048249,0.13264671,-0.520927182,0.145305693,0.612964996,-0.102298719,-0.81588841,-0.461121008,-0.852565292,-0.23154503,-1.089007305,-1.095597836,-1.109065412,-0.069679831,-0.150339926,0.28124586,0.230165879,-0.393657894,-0.965489226,0.074521221,-0.220302688,-0.764188863,-0.000592954,-1.458860225,-0.805120215,-0.348221017,-0.4343746,-0.845294703,0.953907384,1.077365449,-1.10252188,1.022624445,0.941418847,-0.365140414,0.131907039,0.090864589,-0.211293859,0.072743049,-0.193705463,-0.921283387,-0.759550391,-0.41116289,-0.919937082,-0.905547295,-1
-0.724239097,-0.699516177,-0.646722082,-0.073842304,0.5163476,-0.778972282,0.213654943,-0.520927182,0.17287646,0.77169991,-0.027019443,-0.800787103,-0.526999624,-0.852055403,-0.203654244,-1.083644429,-1.083857986,-1.096261402,0.019400099,-0.064299893,0.345837421,0.256523739,-0.203130194,-0.189472559,0.139798193,-0.123496415,-0.20102057,0.438816501,-0.868088058,-0.354662831,-0.35991116,-0.525554914,-0.982921237,-0.01011339,1.279847204,-1.088216558,1.022624445,1.301072988,-0.497578612,0.152094683,0.108657314,-0.229366364,0.067710249,-0.22350137,-0.916462692,-0.898998724,-0.224917328,-0.868191781,-0.297686402,-1
-0.752730167,-0.695479818,-0.634160389,-0.02449532,0.641936157,-0.627401939,0.322230082,0.109217665,0.375932063,1.124530418,0.383615699,-0.793708366,-0.034704664,-0.851656681,-0.0455672,-1.077756015,-1.080982921,-1.087837395,0.09150409,0.031300143,0.399270384,0.265976213,-0.034102745,0.391812501,0.205075164,-0.024915688,0.344489409,0.772977926,-0.19492238,0.115179498,-0.196991903,-0.448887982,-0.949663761,-0.66778893,1.347594859,-1.080467842,0.255645515,1.749993804,-0.118888139,0.166940192,0.110025985,-0.180750948,0.063534096,-0.011205537,-0.891689676,-0.368779752,-0.118616992,-0.833135807,-0.303493991,1
0.084300393,-0.559629752,-0.616955527,0.036025903,0.761716088,-0.656000717,0.388734942,0.739362512,0.445365277,0.782278022,0.40311424,-0.789461123,-0.349373762,-0.851629444,-0.065302309,-1.078819035,-1.081701687,-1.084213392,0.14138185,0.036080145,0.432539964,0.261431754,0.013959707,0.71702949,0.23771365,-0.011771591,0.687208813,0.959464145,0.2538734,0.147013591,-0.02406175,-0.143313167,0.076014835,-0.696752945,1.353684536,-1.052155226,-0.511870514,1.749993804,-0.118888139,0.161654291,0.1045513,-0.235218283,0.060321671,0.145222971,-0.882985644,-0.198115068,-0.039425965,-0.773339374,-0.4457799,-1
0.577752246,-0.499209307,-0.63714218,0.03813051,0.776674517,-0.656894076,0.306220993,0.739362512,0.529171984,0.719797165,0.383700292,-0.773415984,0.353733116,-0.850100225,0.007200131,-1.082509745,-1.083857986,-1.079365388,0.201760192,0.093440167,0.425734822,0.246889486,0.470805227,1.51708273,0.335629107,0.235008828,1.169583956,1.041444796,1.084700906,1.503932175,0.161333583,0.389498205,0.684685375,-1.68154017,1.358759267,-1.078083622,-0.511870514,1.749993804,-0.118888139,0.14208521,0.086758576,-0.175186492,0.058287135,0.383590221,-0.905080496,-0.233255289,-0.061465372,-0.73786407,-0.275423981,1
-0.09507534,-0.575993846,-0.654385797,0.00483209,0.717947027,-0.654288523,0.199070493,0.109217665,0.238559717,0.301696807,0.113988103,-0.786157712,0.708675746,-0.851132597,-0.061820985,-1.091252785,-1.094160304,-1.092493399,0.156957712,0.055200153,0.421954188,0.219804513,0.320529613,1.01178942,0.302990622,0.169288343,0.798773252,0.886083236,0.547906935,1.101716619,0.205349232,0.39751674,0.086510476,-1.131220308,1.259548281,-1.099243577,-0.511870514,1.749993804,-0.118888139,0.117736325,0.085389905,-0.158606055,0.057537569,0.453114003,-0.903071873,-0.19007026,-0.052205469,-0.73308371,-0.61710375,1
-0.745649546,-0.644791684,-0.616687508,0.004196372,0.471247317,-0.650657373,0.10492489,0.109217665,0.343868322,0.483602823,-0.034868028,-0.799371356,0.652018041,-0.851976141,-0.108462221,-1.096782877,-1.094639481,-1.100797405,0.137181618,0.050420151,0.44328613,0.2014449,0.127827535,0.355568468,0.205075164,0.075439491,0.64847161,0.867003558,0.281902694,0.527892475,-0.158789033,-0.260899808,-0.520159678,-0.580896882,1.071275772,-1.093581054,-0.511870514,1.403276863,-0.118888139,0.11256289,0.136030735,-0.092157686,0.057858812,0.516430304,-0.901197158,-0.381900896,-0.075837077,-0.736773813,-0.706153435,1
-0.643823472,-0.617224707,-0.527789051,0.041627576,0.494680564,-0.634409207,0.053535823,0.109217665,0.232138117,0.340535551,-0.07456564,-0.799371356,0.235379149,-0.851976141,-0.146321711,-1.099828608,-1.093201949,-1.101841406,0.160107886,0.031300143,0.459691791,0.186902633,0.152337124,0.66310866,0.205075164,0.081420056,0.73569396,0.925102565,0.384381114,0.527892475,-0.133955552,-0.352703913,-0.346807108,-0.580896882,0.75867236,-1.10371399,-1.278849443,0.941418847,0.032863962,0.109020212,0.200358277,-0.083437985,0.059250863,0.28551203,-0.89731382,-0.421887959,-0.132276396,-0.735431957,-0.775844493,1
-0.853544724,-0.655524805,-0.524128501,0.074185308,0.60073204,-0.599125878,0.003120405,0.109217665,0.029260892,0.067735404,-0.247382559,-0.803618598,0.582234207,-0.852168491,-0.09905919,-1.099446399,-1.096077014,-1.103413407,0.181459068,0.136460184,0.49951447,0.16745235,0.091054454,0.349234209,0.302990622,0.063544084,0.750524167,0.961926555,0.372078518,0.380360694,-0.233515526,-0.314006462,-0.621336632,-0.436076803,0.836062004,-1.095965274,-1.278849443,0.941418847,0.032863962,0.119423315,0.268791832,0.006411215,0.060964156,0.054593756,-0.877227592,-0.381319675,-0.161564506,-0.740380049,-0.771004836,-1
-0.530196363,-0.576280392,-0.500052888,0.135011241,0.660708254,-0.603401661,0.054057033,0.739362512,0.11251503,0.202202372,-0.139225931,-0.803618598,-0.115624734,-0.852168491,-0.122906333,-1.101106621,-1.09679578,-1.102777407,0.217161044,0.260740231,0.498552127,0.14327583,0.103787612,0.720547252,0.433544565,0.058746488,0.866851491,1.008610872,0.542744264,0.380360694,-0.20409641,0.033882645,-0.213138784,-0.436076803,0.928422102,-1.080765869,-0.511870514,0.581764706,0.209448226,0.122628596,0.335856716,0.029692271,0.063105773,0.178743365,-0.856204006,-0.190085227,-0.235601831,-0.745412007,-0.841663825,-1
0.399050857,-0.40620269,-0.504849607,0.167778609,0.650827216,-0.60371094,0.02860754,1.369514921,0.205972914,0.300658839,-0.053272155,-0.79323645,0.592393048,-0.851212089,-0.111357727,-1.106135063,-1.103983444,-1.101817406,0.255488165,0.23206022,0.480015563,0.110919285,0.394493256,1.163321541,0.759929423,0.211086571,1.041342477,1.011505941,0.87280157,1.098077807,-0.11764748,0.594347927,0.889695112,-1.073288713,0.679252825,-1.080467842,-0.511870514,0.941418847,0.209448226,0.11537454,0.379654191,0.045249478,0.065461552,0.127842025,-0.853391934,-0.227667578,-0.311189457,-0.751450357,-0.854246933,1
2.093342323,-0.22940912,-0.549035245,0.10955382,0.413011066,-0.638702427,0.100026246,0.739362512,-0.220584677,0.477015217,-0.048616931,-0.808337757,-0.105481436,-0.851963374,-0.130963265,-1.113122329,-1.122671368,-1.113577416,0.217336054,0.069540158,0.442988262,0.0696556,0.322460461,1.550252461,0.727290937,0.172245765,0.889129201,0.915178141,0.688383436,0.902728725,0.06761868,0.548170729,2.297379272,-0.75468454,0.671386992,-1.108184403,-1.278849443,0.581764706,0.418452257,0.095749226,0.413870969,0.059851898,0.067924411,0.211022264,-0.83518042,-0.321151992,-0.373369078,-0.767636488,-0.99459698,1
0.101496187,-0.600834432,-0.648688499,-0.058091571,0.185195951,-0.890579362,-0.00539992,0.109217665,-0.347912879,0.095446524,-0.29557906,-0.820607569,0.158488807,-0.853627162,-0.175563414,-1.119500449,-1.13201533,-1.124617424,0.178308894,0.055200153,0.418906768,0.034935937,0.144787684,0.748340034,0.694652451,0.081420056,0.867786479,0.858505304,0.710150928,0.554902386,-0.04799102,-0.34686098,0.211436688,-1.323437344,0.63053541,-1.113548899,-1.278849443,0.13284389,0.209448226,0.086020919,0.449456417,0.106937601,0.07038727,0.238335178,-0.788312553,-0.772883569,-0.416945092,-0.777868136,-0.96652697,-1
0.64350087,-0.545666425,-0.677389567,-0.069346204,0.295964825,-0.88569505,0.028307121,0.109217665,-0.134864097,0.293654738,-0.134887928,-0.814944579,0.694021268,-0.853463533,-0.177443295,-1.125771071,-1.131536153,-1.130365429,0.167458293,-0.059519891,0.423076922,0.007305628,0.206696575,0.524325127,0.564098508,0.11730344,0.64451874,0.785808101,0.363933757,0.662732521,-0.267100467,-0.506909552,0.892759533,-1.441210091,0.374261509,-1.137391102,-1.278849443,0.13284389,0.209448226,0.085177424,0.480935852,0.204938422,0.072957211,0.279304549,-0.785500481,-0.826655317,-0.40994779,-0.783822619,-1.107844949,1
0.183597674,-0.598753746,-0.696958139,-0.114203774,0.618521659,-0.908403698,-0.081666596,0.109217665,-0.379795559,-0.124218837,-0.366644579,-0.833349297,0.219899377,-0.854807154,-0.214981294,-1.127610454,-1.135609162,-1.141405438,0.124405911,-0.088199902,0.465809544,-0.019052232,-0.123687119,0.097257583,0.400906079,-0.048837945,0.200700282,0.805598192,-0.50553127,0.144097028,-0.23868244,0.361594394,0.401762744,-0.865545824,0.331380035,-1.168385966,-0.511870514,-0.675731067,0.209448226,0.098560876,0.50283459,0.159693848,0.075848393,-0.044725932,-0.769163681,-0.968211515,-0.399933687,-0.791957618,-1.011051813,1
0.180563122,-0.604856938,-0.687660793,-0.139371321,0.495918038,-0.883046106,-0.206485368,-0.520927182,-0.575386119,-0.674040783,-0.739852885,-0.845619108,0.460550249,-0.855915152,-0.250994388,-1.126141337,-1.126504789,-1.141765438,0.144707034,-0.112099911,0.386484966,-0.037411845,-0.365095264,-0.302044456,0.302990622,-0.24356774,0.270116201,1.091355352,-0.688246195,-0.488736521,-0.176679472,0.002546063,0.361891227,-0.226734302,0.249930607,-1.12547,-1.278849443,-0.675731067,0.209448226,0.072243836,0.509677945,0.103648891,0.07927498,-0.271919718,-0.781617143,-1.197856492,-0.361385674,-0.793047876,-1.019763195,1
-0.458210049,-0.691533565,-0.691561466,-0.16703348,0.456712628,-0.669176798,-0.136096774,0.109217665,-0.549352353,-0.673824903,-0.574215743,-0.832405465,-0.491373481,-0.854763258,-0.291047674,-1.122199802,-1.116202471,-1.126693426,0.261088475,0.026520142,0.309428769,-0.061043029,-0.001121779,0.469637041,0.335629107,-0.035036643,1.082153317,1.479946204,0.433900908,0.075792112,0.392682157,0.483418472,-0.403933015,-1.025553308,0.274796787,-1.108780458,-1.278849443,-0.855558137,0.418452257,0.060434908,0.448087746,0.164590981,0.083344052,-0.299232632,-0.778805071,-0.469662895,-0.304317854,-0.784074217,-0.748742415,-1
-0.770263133,-0.732404346,-0.686733025,-0.150768638,0.297862285,-0.653450039,-0.177257832,0.109217665,-0.572332238,-0.682124283,-0.552808588,-0.8215514,0.556386215,-0.854119741,-0.289973986,-1.121650376,-1.117640004,-1.120897421,0.328992233,0.079100162,0.159578179,-0.110123183,0.373619227,0.682332287,0.302990622,0.153121104,1.580673203,1.594280048,1.259863363,0.6706111,0.627001707,-0.402775975,-0.767117929,-1.531354801,-0.053284553,-1.112952844,-0.511870514,-0.855558137,0.418452257,0.012749332,0.372810836,0.05829823,0.08816269,0.777144484,-0.770101039,-0.432105489,-0.252655137,-0.775939219,-0.03924873,1
-0.175828138,-0.631896852,-0.674996784,-0.106145147,0.226100074,-0.668555921,-0.221185642,-0.520927182,-0.736588663,-0.742747265,-0.741153493,-0.82957397,-0.462817175,-0.854459665,-0.30706814,-1.126093561,-1.124827667,-1.125997426,0.333017456,0.002620133,-0.009519275,-0.175745165,0.309292427,0.764830752,0.23771365,0.129264568,1.497375952,1.478146133,1.228916807,0.372608921,1.215610092,0.121066475,-0.111425558,-1.201485656,0.044150276,-1.094773164,-0.511870514,-1.484306024,0.209448226,-0.044889484,0.286584556,0.184172665,0.093837975,0.600852038,-0.75001481,0.037302216,-0.26116084,-0.759669221,0.19595859,-1
0.286098093,-0.557042284,-0.667045068,-0.102341603,0.0709584,-0.619429526,-0.233714211,-0.520927182,-0.754382182,-0.659890841,-0.707689281,-0.813056915,0.478107576,-0.853452046,-0.318657986,-1.129354285,-1.125546433,-1.124641424,0.370819548,-0.016499875,-0.174217446,-0.245184493,0.729817136,1.054026319,0.270352136,0.371773156,1.659332544,1.35199699,1.677414968,1.174547997,1.619404421,-0.492760475,0.471214432,-1.859852342,-0.146405862,-1.121297615,0.255645515,-1.484306024,-0.365140414,-0.091900264,0.203095619,0.229102398,0.100048664,1.149593313,-0.752023433,-0.097296782,-0.299415553,-0.712788147,0.477626615,1
-0.453995393,-0.622353545,-0.663428747,-0.13888683,0.282978854,-0.621679797,-0.283591046,-0.520927182,-0.939508807,-0.78360961,-0.907969641,-0.824854811,0.600522879,-0.854447803,-0.413507318,-1.135302418,-1.132734097,-1.139413436,0.307816061,0.394580282,-0.334333029,-0.325348743,0.562129103,0.814763964,0.172436678,0.299480623,1.313752632,1.069332533,1.329276529,0.835024765,0.463824105,-0.079028754,0.042740335,-1.43002706,-0.633833746,-1.137987157,0.255645515,-1.484306024,0.209448226,-0.143184752,0.127818709,0.333526641,0.106901838,0.890120629,-0.745328023,0.110790604,-0.363815874,-0.664816814,0.446652811,1
-0.651241265,-0.669438863,-0.590937833,-0.147557431,0.137973213,-0.610843556,-0.259831865,-1.151079591,-0.892595452,-0.69611286,-0.745975258,-0.837596539,-0.006962651,-0.855261335,-0.48031375,-1.140987783,-1.127223555,-1.148977444,0.264763678,0.260740231,-0.498343812,-0.396060519,0.373201746,0.640779936,0.139798193,0.197942474,1.108393154,0.844729691,1.184872037,0.427830653,0.374275026,0.004736365,-0.277755497,-0.95651706,-0.870823671,-1.149312204,0.255645515,-1.574219559,0.418452257,-0.18940827,0.05391047,0.274747366,0.114183335,0.589678573,-0.745328023,0.236237229,-0.405883489,-0.600407753,0.539574222,-1
-0.689004578,-0.679438998,-0.606173246,-0.12950616,0.017473297,-0.513730405,-0.310055449,-1.781224438,-1.002971059,-0.876466286,-0.812628756,-0.845147193,0.644142992,-0.855293068,-0.506631044,-1.141584985,-1.142317648,-1.150717445,0.25846333,0.447160302,-0.591164108,-0.461137166,0.383812711,0.438819231,0.205075164,0.216475651,1.065564222,0.626322937,1.344057325,0.408291334,0.188976573,-0.055680668,-0.323432389,-0.933969304,-1.362818813,-1.117125229,1.022624445,-1.574219559,-0.208559836,-0.21893059,-0.025472454,0.155166311,0.121678994,0.343862346,-0.755772862,0.404177903,-0.466848009,-0.574996365,0.328565186,1
-0.043656545,-0.594256861,-0.607002229,-0.100456424,-0.106840287,-0.514234925,-0.224248471,-1.151079591,-1.019330849,-0.966734584,-0.600309845,-0.839484203,-0.452097602,-0.854928554,-0.492709594,-1.139745603,-1.155495031,-1.152721447,0.240787352,0.447160302,-0.658161528,-0.528031597,0.520172305,0.978048647,0.172436678,0.307892845,1.015972826,0.323419707,1.583546892,0.672695147,0.298482857,0.331049056,0.046885815,-1.204545938,-1.159068375,-1.129046331,0.255645515,-1.646021015,-0.020249273,-0.235238157,-0.110330062,0.156257985,0.129602976,0.459321483,-0.769163681,0.589393088,-0.544279235,-0.539269464,0.240483432,-1
0.52498476,-0.542172958,-0.650804347,-0.107001372,-0.443110576,-0.4993849,-0.19888657,-1.151079591,-0.820347088,-0.757106545,-0.430310909,-0.82391098,0.379507415,-0.854886645,-0.528103254,-1.151152165,-1.18113103,-1.162933455,0.161157945,0.375460275,-0.758634744,-0.594380693,0.551100658,0.802086648,-0.023394236,0.316239346,0.76581261,-0.102315623,1.575505267,0.692769261,0.159169938,-0.364300302,0.29983671,-1.227093694,-1.417625904,-1.12070156,0.255645515,-1.574219559,-0.020249273,-0.266841098,-0.199293684,0.090911556,0.137634039,0.299168487,-0.757781485,0.756458188,-0.640607368,-0.504800552,0.202734109,1
4.277208158,-0.301533426,-0.680521994,-0.145676105,-0.392752906,-0.497710921,-0.230842492,-1.151079591,-0.844131685,-0.828447197,-0.372663855,-0.808809673,0.682697481,-0.85331845,-0.550632512,-1.16082684,-1.204131552,-1.178845468,0.029550661,0.394580282,-0.832368566,-0.647823526,0.95598724,0.815989638,-0.284502123,0.53791454,0.375922596,-0.596581821,1.376206147,1.335240149,-0.011984089,0.311393867,1.548179511,-1.948636135,-2.09687861,-1.208023629,1.022624445,-2.292880981,-0.020249273,-0.299737398,-0.296469332,0.187574307,0.145986345,0.309100456,-0.785500481,0.911402443,-0.704085889,-0.49029174,0.224028599,1
-0.78155841,-0.738744281,-0.77580716,-0.331895479,-0.698723845,-0.658296765,-0.313789335,-1.151079591,-0.899168606,-1.198105429,-0.715918532,-0.863551911,-0.351197932,-0.862985188,-0.625077186,-1.178599577,-1.230965495,-1.221925503,-0.284241706,-0.107319909,-0.926082467,-0.677271618,-0.314493139,-0.38697843,-0.708802438,-0.137231996,-0.677633039,-1.113015057,-0.066165024,-0.453169888,-0.327424188,-0.432788917,-0.424158191,0.300624542,-1.775140683,-1.21279207,1.022624445,-2.292880981,0.669533007,-0.343880295,-0.3690089,-0.062278678,0.154766974,-0.463110116,-0.864908038,-0.242811773,-0.809673925,-0.466977002,0.864799158,-1
-0.393641528,-0.681660185,-0.686826955,-0.3149701,-0.862280338,-0.60224008,-0.391922954,-0.520927182,-0.966698676,-1.345095608,-0.868126636,-0.851282099,0.322074185,-0.862827389,-0.65698005,-1.176366041,-1.225454953,-1.222345503,-0.367021287,-0.169459933,-0.966523796,-0.645096851,-0.280190151,-0.621481511,-0.904633353,-0.136640512,-0.891486097,-1.279759258,-0.290620376,-0.305412059,-0.316993481,-0.325248772,-0.109910372,0.272796998,-2.059833076,-1.244979044,1.022624445,-2.292880981,0.418452257,-0.350065924,-0.434705113,-0.07617613,0.163975926,-0.435797202,-0.83143099,-0.286727696,-0.82408753,-0.466473806,0.763166365,1
-1.207744363,-0.796614939,-0.685281076,-0.321249574,-1.323557946,-0.595524301,-0.353923899,-1.151079591,-1.132666455,-1.261061658,-0.841694165,-0.870158732,-0.589783821,-0.864113975,-0.664450324,-1.172532003,-1.22210071,-1.227169507,-0.481302612,-0.504060061,-1.030771663,-0.59692559,-0.807659469,-1.215814317,-1.100464268,-0.425810643,-1.342909432,-1.406485278,-1.012966973,-1.815486044,-0.411418834,-0.639818075,-0.817076497,1.217572555,-2.006294667,-1.243488907,1.022624445,-2.292880981,0.669533007,-0.360918892,-0.509982023,-0.173841577,0.173827364,-0.901358238,-0.862899415,-0.424143,-0.792369219,-0.456996952,0.686699788,-1
-0.373748355,-0.676447003,-0.670696466,-0.260531597,-1.382484183,-0.628061734,-0.330167613,-1.151079591,-0.978372361,-1.117348927,-0.764641092,-0.856945089,0.27050533,-0.863943188,-0.707403527,-1.156885306,-1.204371141,-1.210393494,-0.470627021,-0.375000012,-1.057419406,-0.525668478,-0.749281768,-1.610262935,-1.067825782,-0.396499307,-1.241305855,-1.336100926,-0.896568201,-1.704623565,-0.393592981,-0.198260518,-0.26626392,1.029926347,-1.90936731,-1.211003905,1.022624445,-2.292880981,0.669533007,-0.348772566,-0.585258934,-0.145242462,0.184642529,-0.600916183,-0.856204006,-0.498928536,-0.70601329,-0.473434681,0.543445947,-1
